Metric_Timestamp	Disk_Space_Usage_MB	Memory_Space_Usage_MB	CPU_Utilization_Pct	Temperature_C	server_health_status
2025-04-10 07:56:20	659075	525878	17.16	52.30	Good
2025-04-10 08:06:20	659134	518751	20.20	53.72	Good
2025-04-10 08:16:20	659317	520205	20.22	53.31	Good
2025-04-10 08:26:20	654807	496578	26.17	53.84	Good
2025-04-10 08:36:20	654326	527655	23.59	52.75	Good
2025-04-10 10:34:00	426925	596139	35.63	61.19	Good
2025-04-10 10:44:00	429434	569062	28.85	55.46	Good
2025-04-10 10:54:00	425220	591965	28.39	55.45	Good
2025-04-10 11:04:00	426904	579508	35.69	60.52	Good
2025-04-10 11:14:00	432909	601132	28.36	55.01	Good
2025-04-10 11:24:00	430274	599753	36.66	60.73	Good
2025-04-10 11:34:00	433561	581024	33.09	59.25	Good
2025-04-10 11:44:00	427522	580124	29.49	54.99	Good
2025-04-10 11:54:00	430861	601287	31.90	58.84	Good
2025-04-10 12:04:00	426957	576446	35.11	59.83	Good
2025-04-10 12:14:00	429713	584949	32.21	57.95	Good
2025-04-10 12:24:00	428215	592569	32.34	56.64	Good
2025-04-10 12:34:00	426405	583964	34.48	59.72	Good
2025-04-10 12:44:00	432621	571661	32.35	56.74	Good
2025-04-10 12:54:00	429343	595402	30.92	58.88	Good
2025-04-10 13:04:00	425584	571037	37.09	59.83	Good
2025-04-10 13:14:00	430380	603632	36.39	59.60	Good
2025-04-10 13:24:00	424225	565542	33.93	57.04	Good
2025-04-10 13:34:00	427132	598752	34.74	59.06	Good
2025-04-10 13:44:00	430096	592390	30.21	57.80	Good
2025-04-10 13:54:00	426612	591224	34.07	58.73	Good
2025-04-10 14:04:00	428803	594001	31.57	59.18	Good
2025-04-10 14:14:00	430631	580014	36.36	57.68	Good
2025-04-10 14:24:00	428989	572250	31.57	56.44	Good
2025-04-10 14:34:00	432556	591874	28.49	56.91	Good
2025-04-10 14:44:00	426287	587316	31.09	55.62	Good
2025-04-10 14:54:00	432881	593302	30.71	59.24	Good
2025-04-10 15:04:00	428007	572938	29.71	56.32	Good
2025-04-10 15:14:00	427201	603738	31.21	56.44	Good
2025-04-10 16:42:35	599789	656167	27.48	57.62	Good
2025-04-10 16:52:35	603200	673813	22.23	53.30	Good
2025-04-10 17:02:35	596894	672606	20.91	51.97	Good
2025-04-10 17:12:35	601403	656451	22.12	53.00	Good
2025-04-10 17:22:35	604397	655227	25.13	57.05	Good
2025-04-10 17:32:35	600395	690780	23.09	54.29	Good
2025-04-10 17:42:35	597523	689991	28.19	56.53	Good
2025-04-10 17:52:35	600752	674866	24.24	53.13	Good
2025-04-10 18:02:35	604067	672724	25.10	56.02	Good
2025-04-10 20:30:26	510380	626796	26.32	56.15	Good
2025-04-10 20:40:26	509980	649097	20.33	54.76	Good
2025-04-10 20:50:26	514307	640271	27.01	53.90	Good
2025-04-10 21:00:26	505456	649552	23.17	55.34	Good
2025-04-10 21:10:26	510118	628590	22.30	54.37	Good
2025-04-10 21:20:26	509439	627124	24.70	54.61	Good
2025-04-10 21:30:26	508300	656952	25.68	54.46	Good
2025-04-10 21:40:26	508440	626556	22.21	52.77	Good
2025-04-10 21:50:26	511492	648915	26.68	53.94	Good
2025-04-10 22:00:26	514368	636169	20.90	52.22	Good
2025-04-10 22:10:26	504659	649122	21.13	52.19	Good
2025-04-10 22:20:26	510212	620761	24.01	54.98	Good
2025-04-10 22:30:26	510831	626431	21.25	54.85	Good
2025-04-10 22:40:26	510370	652994	24.20	53.56	Good
2025-04-10 22:50:26	511498	641040	21.40	54.56	Good
2025-04-10 23:00:26	506265	656291	17.58	52.51	Good
2025-04-10 23:10:26	514111	652101	23.65	55.63	Good
2025-04-10 23:20:26	513370	656897	24.36	54.82	Good
2025-04-10 23:30:26	508294	629198	26.77	57.30	Good
2025-04-10 23:40:26	505063	644190	26.58	56.25	Good
2025-04-10 23:50:26	512508	655216	27.25	57.29	Good
2025-04-11 00:00:26	508167	626969	22.14	54.09	Good
2025-04-11 00:10:26	511272	647554	19.96	52.50	Good
2025-04-11 00:20:26	505219	619672	19.93	54.00	Good
2025-04-11 00:30:26	509003	641544	26.72	55.43	Good
2025-04-11 00:40:26	509163	621290	18.01	51.69	Good
2025-04-11 00:50:26	505828	646655	21.94	52.05	Good
2025-04-11 01:00:26	510033	618502	19.51	52.48	Good
2025-04-11 01:10:26	507007	618507	21.42	53.24	Good
2025-04-11 01:20:26	509347	618889	24.00	56.43	Good
2025-04-11 01:30:26	513371	623097	25.43	54.40	Good
2025-04-11 01:40:26	508608	634761	25.91	54.00	Good
2025-04-11 01:50:26	513139	629916	24.87	56.35	Good
2025-04-11 02:00:26	511721	646427	21.54	54.97	Good
2025-04-11 02:10:26	508236	648637	21.41	54.10	Good
2025-04-11 02:20:26	510848	647454	25.43	53.27	Good
2025-04-11 05:16:56	327994	596401	21.18	54.62	Good
2025-04-11 05:26:56	332427	565119	23.90	56.07	Good
2025-04-11 05:36:56	329580	577406	25.42	55.35	Good
2025-04-11 05:46:56	336548	580711	22.07	53.77	Good
2025-04-11 05:56:56	336990	559610	24.08	53.33	Good
2025-04-11 06:06:56	335865	560250	23.19	53.75	Good
2025-04-11 06:16:56	330720	565885	25.58	56.55	Good
2025-04-11 06:26:56	336966	585539	20.13	53.95	Good
2025-04-11 06:36:56	331519	571317	20.38	53.60	Good
2025-04-11 06:46:56	328396	591499	24.34	55.51	Good
2025-04-11 06:56:56	336752	559499	24.49	53.74	Good
2025-04-11 07:06:56	329805	586238	24.48	56.58	Good
2025-04-11 07:16:56	329995	566719	22.32	53.25	Good
2025-04-11 07:26:56	334374	592037	26.55	56.17	Good
2025-04-11 07:36:56	331583	591811	24.21	55.03	Good
2025-04-11 07:46:56	327576	571419	21.72	52.83	Good
2025-04-11 07:56:56	330879	560632	17.38	52.88	Good
2025-04-11 08:06:56	327786	562358	23.45	53.59	Good
2025-04-11 08:16:56	330727	564734	26.82	55.66	Good
2025-04-11 08:26:56	330262	586533	19.85	51.19	Good
2025-04-11 08:36:56	334752	581028	17.43	50.43	Good
2025-04-11 08:46:56	327997	560623	19.69	52.37	Good
2025-04-11 08:56:56	327967	596016	19.48	53.77	Good
2025-04-11 09:06:56	330574	560507	19.16	51.96	Good
2025-04-11 09:16:56	337293	596190	18.99	54.21	Good
2025-04-11 09:26:56	330408	590396	24.75	55.77	Good
2025-04-11 09:36:56	337010	587856	18.87	54.26	Good
2025-04-11 09:46:56	331258	579408	20.73	53.26	Good
2025-04-11 09:56:56	331732	575828	18.05	53.09	Good
2025-04-11 10:06:56	331662	575219	21.53	51.71	Good
2025-04-11 13:19:42	847707	579923	21.08	54.71	Moderate
2025-04-11 13:29:42	847510	563767	25.50	56.61	Moderate
2025-04-11 13:39:42	849319	589134	29.34	56.70	Moderate
2025-04-11 13:49:42	855519	579192	21.77	54.69	Moderate
2025-04-11 13:59:42	851120	580915	25.93	53.46	Moderate
2025-04-11 14:09:42	850496	582044	30.12	58.87	Moderate
2025-04-11 14:19:42	847091	577279	23.43	52.79	Moderate
2025-04-11 14:29:42	855491	589564	30.23	55.13	Moderate
2025-04-11 14:39:42	851967	587022	30.04	58.25	Moderate
2025-04-11 14:49:42	846794	587144	23.38	54.40	Moderate
2025-04-11 14:59:42	850527	564436	26.05	57.37	Moderate
2025-04-11 15:09:42	855555	580084	30.10	57.72	Moderate
2025-04-11 15:19:42	852263	578299	23.37	53.22	Moderate
2025-04-11 15:29:42	847890	566754	29.38	56.37	Moderate
2025-04-11 15:39:42	847416	570053	22.08	54.74	Moderate
2025-04-11 15:49:42	848650	576701	23.11	53.97	Moderate
2025-04-11 15:59:42	848109	570987	23.32	54.35	Moderate
2025-04-11 16:09:42	849318	586550	23.33	53.68	Moderate
2025-04-11 16:19:42	847655	584307	24.99	53.12	Moderate
2025-04-11 16:29:42	854763	568025	28.94	57.80	Moderate
2025-04-11 16:39:42	849178	588065	27.79	57.11	Moderate
2025-04-11 16:49:42	854654	578614	24.22	55.22	Moderate
2025-04-11 16:59:42	853632	577501	22.49	52.22	Moderate
2025-04-11 17:09:42	854755	574585	28.09	57.28	Moderate
2025-04-11 17:19:42	848720	564225	22.59	52.70	Moderate
2025-04-11 17:29:42	853285	597479	20.37	52.35	Moderate
2025-04-11 17:39:42	851961	581723	23.35	54.14	Moderate
2025-04-11 17:49:42	850839	583523	21.78	52.22	Moderate
2025-04-11 17:59:42	852829	576205	22.53	55.57	Moderate
2025-04-11 18:09:42	848659	587508	25.01	55.11	Moderate
2025-04-11 18:19:42	852414	577265	26.99	57.60	Moderate
2025-04-11 18:29:42	852707	586367	21.58	51.74	Moderate
2025-04-11 18:39:42	848477	581320	29.77	54.93	Moderate
2025-04-11 18:49:42	853661	588340	25.93	56.53	Moderate
2025-04-11 18:59:42	849298	571765	28.93	55.02	Moderate
2025-04-11 19:38:52	757512	556790	33.68	58.43	Moderate
2025-04-11 19:48:52	759212	587793	31.02	56.83	Moderate
2025-04-11 19:58:52	757252	564861	30.32	56.10	Moderate
2025-04-11 20:08:52	757934	554582	30.76	57.68	Moderate
2025-04-11 20:18:52	764652	586662	28.83	55.40	Moderate
2025-04-11 20:28:52	757139	563359	27.04	55.50	Moderate
2025-04-11 20:38:52	758663	568485	28.13	57.06	Moderate
2025-04-11 20:48:52	762084	579114	30.78	55.67	Moderate
2025-04-11 20:58:52	765787	588338	28.04	57.99	Moderate
2025-04-11 21:08:52	761298	576757	35.00	58.29	Moderate
2025-04-11 21:18:52	762150	569368	30.78	58.16	Moderate
2025-04-12 00:15:10	878599	548900	25.83	55.15	Moderate
2025-04-12 00:25:10	879077	534751	33.70	58.58	Moderate
2025-04-12 00:35:10	882301	526749	28.93	58.06	Moderate
2025-04-12 00:45:10	884216	523938	32.23	59.76	Moderate
2025-04-12 00:55:10	875030	532656	32.18	59.10	Moderate
2025-04-12 01:05:10	883462	551618	34.71	59.62	Moderate
2025-04-12 01:15:10	884556	549199	25.66	56.19	Moderate
2025-04-12 01:25:10	883442	547723	30.00	58.61	Moderate
2025-04-12 01:35:10	883574	561298	33.00	58.67	Moderate
2025-04-12 01:45:10	881400	548391	31.20	56.75	Moderate
2025-04-12 01:55:10	876979	531665	26.61	54.92	Moderate
2025-04-12 02:05:10	875544	535679	26.42	56.97	Moderate
2025-04-12 02:15:10	877879	556838	31.42	59.33	Moderate
2025-04-12 02:25:10	880640	532706	28.08	55.70	Moderate
2025-04-12 02:35:10	879965	535122	29.98	56.56	Moderate
2025-04-12 02:45:10	883887	525913	24.94	55.15	Moderate
2025-04-12 02:55:10	880236	536272	32.19	56.13	Moderate
2025-04-12 03:05:10	882758	548548	29.20	58.03	Moderate
2025-04-12 03:15:10	875947	560162	33.80	57.01	Moderate
2025-04-12 03:25:10	880121	533121	30.59	59.16	Moderate
2025-04-12 03:35:10	883102	553334	26.10	54.02	Moderate
2025-04-12 03:45:10	875917	532801	32.09	59.26	Moderate
2025-04-12 03:55:10	879157	551827	32.17	58.99	Moderate
2025-04-12 07:01:14	470654	757807	19.61	52.89	Good
2025-04-12 07:11:14	471897	752289	21.78	51.81	Good
2025-04-12 07:21:14	479688	762565	24.35	56.73	Good
2025-04-12 07:31:14	476602	763578	21.33	53.87	Good
2025-04-12 07:41:14	479151	763684	26.04	56.06	Good
2025-04-12 07:51:14	471364	759598	24.99	56.69	Good
2025-04-12 08:01:14	475896	756707	23.10	55.38	Good
2025-04-12 08:11:14	478546	769170	26.75	56.60	Good
2025-04-12 08:21:14	471148	746342	23.29	56.26	Good
2025-04-12 08:31:14	480008	756498	26.38	54.75	Good
2025-04-12 08:41:14	473975	769650	26.76	54.35	Good
2025-04-12 08:51:14	474756	770162	24.74	54.14	Good
2025-04-12 09:01:14	471623	778427	22.77	54.75	Good
2025-04-12 09:11:14	470931	780426	21.40	53.30	Good
2025-04-12 09:21:14	472902	783459	24.09	56.05	Good
2025-04-12 09:31:14	479302	745398	25.13	54.43	Good
2025-04-12 09:41:14	479656	753091	25.57	54.73	Good
2025-04-12 09:51:14	472551	783986	21.58	54.02	Good
2025-04-12 10:01:14	474138	779326	18.27	52.86	Good
2025-04-12 10:11:14	478982	767601	25.67	55.21	Good
2025-04-12 10:21:14	473574	776796	19.21	51.34	Good
2025-04-12 10:31:14	476707	780829	21.47	53.91	Good
2025-04-12 10:41:14	471411	781223	19.70	52.68	Good
2025-04-12 10:51:14	472329	757642	22.85	53.41	Good
2025-04-12 11:01:14	470151	760069	25.20	57.01	Good
2025-04-12 11:11:14	474951	752599	19.12	53.13	Good
2025-04-12 11:21:14	473731	771469	18.86	51.64	Good
2025-04-12 11:31:14	471407	749422	19.81	54.24	Good
2025-04-12 11:41:14	472674	748436	24.20	55.36	Good
2025-04-12 11:51:14	476976	747052	18.17	53.28	Good
2025-04-12 14:28:50	625814	658444	34.66	57.58	Good
2025-04-12 14:38:50	631622	656630	39.18	59.47	Good
2025-04-12 14:48:50	633541	632303	37.72	62.06	Good
2025-04-12 14:58:50	631252	650511	34.46	57.53	Good
2025-04-12 15:08:50	634096	641962	37.50	58.95	Good
2025-04-12 15:18:50	631147	653896	40.28	62.49	Good
2025-04-12 15:28:50	629168	625146	41.24	60.72	Good
2025-04-12 15:38:50	627249	650586	34.21	59.63	Good
2025-04-12 15:48:50	631004	623384	37.75	61.21	Good
2025-04-12 15:58:50	625632	660042	36.96	57.92	Good
2025-04-12 16:08:50	633465	633201	34.76	59.98	Good
2025-04-12 16:18:50	632545	631268	37.28	60.27	Good
2025-04-12 16:28:50	625342	641965	37.72	59.94	Good
2025-04-12 16:38:50	634048	637744	40.39	61.86	Good
2025-04-12 16:48:50	625861	635275	38.18	58.43	Good
2025-04-12 16:58:50	634241	646623	41.47	60.00	Good
2025-04-12 17:08:50	626928	643722	40.30	61.44	Good
2025-04-12 17:18:50	631151	633887	32.88	60.08	Good
2025-04-12 17:28:50	631701	629477	36.20	61.40	Good
2025-04-12 17:38:50	626302	644218	42.57	62.77	Good
2025-04-12 17:48:50	628022	628802	37.05	58.73	Good
2025-04-12 17:58:50	628616	623987	35.57	60.23	Good
2025-04-12 18:08:50	629310	635535	35.58	57.66	Good
2025-04-12 18:18:50	631865	657627	42.14	61.79	Good
2025-04-12 18:28:50	629939	636372	37.63	62.04	Good
2025-04-12 18:38:50	628422	656085	38.09	60.52	Good
2025-04-12 18:48:50	626430	652366	41.38	59.77	Good
2025-04-12 18:58:50	633092	627110	42.24	59.94	Good
2025-04-12 19:08:50	634351	635401	34.62	60.36	Good
2025-04-12 22:35:16	368757	561331	19.79	53.37	Good
2025-04-12 22:45:16	362838	541047	21.56	53.32	Good
2025-04-12 22:55:16	370181	540481	24.74	56.20	Good
2025-04-12 23:05:16	364756	538218	19.30	53.57	Good
2025-04-12 23:15:16	371137	540272	18.90	53.15	Good
2025-04-12 23:25:16	368145	537044	23.55	52.82	Good
2025-04-12 23:35:16	363442	548819	25.83	54.08	Good
2025-04-12 23:45:16	370434	531443	25.31	56.47	Good
2025-04-12 23:55:16	369968	551438	23.88	55.54	Good
2025-04-13 00:05:16	370450	530808	22.57	53.10	Good
2025-04-13 00:15:16	367204	538106	22.53	52.65	Good
2025-04-13 00:25:16	369692	545497	22.91	52.26	Good
2025-04-13 00:35:16	369361	543069	21.62	54.11	Good
2025-04-13 00:45:16	368561	561572	26.77	55.33	Good
2025-04-13 00:55:16	365160	525838	24.88	56.89	Good
2025-04-13 01:05:16	368920	523839	26.52	56.90	Good
2025-04-13 01:15:16	370094	555558	19.04	54.40	Good
2025-04-13 01:25:16	365098	547353	24.15	54.46	Good
2025-04-13 01:35:16	366124	523730	25.69	55.93	Good
2025-04-13 01:45:16	366775	543716	25.99	56.61	Good
2025-04-13 01:55:16	364943	538974	25.97	56.41	Good
2025-04-13 02:05:16	369687	545760	18.91	51.05	Good
2025-04-13 02:15:16	367073	531714	23.72	55.34	Good
2025-04-13 02:25:16	368151	528340	24.02	55.70	Good
2025-04-13 02:35:16	371174	541019	23.24	54.53	Good
2025-04-13 02:45:16	366967	528007	20.40	52.85	Good
2025-04-13 02:55:16	371425	556995	25.36	56.55	Good
2025-04-13 03:05:16	366610	549444	28.29	54.97	Good
2025-04-13 03:15:16	367341	523767	26.48	54.46	Good
2025-04-13 03:25:16	363912	544975	20.02	53.27	Good
2025-04-13 03:35:16	362529	523573	21.56	51.70	Good
2025-04-13 03:45:16	362735	553880	18.64	52.34	Good
2025-04-13 03:55:16	362780	523010	24.57	55.64	Good
2025-04-13 04:05:16	366640	553349	27.08	57.51	Good
2025-04-13 04:15:16	371417	524719	21.93	53.75	Good
2025-04-13 05:00:04	306217	754828	34.73	60.25	Good
2025-04-13 05:10:04	303600	777999	29.78	58.25	Good
2025-04-13 05:20:04	305385	763817	27.05	54.04	Good
2025-04-13 05:30:04	306779	777054	29.78	55.07	Good
2025-04-13 05:40:04	309468	746192	32.54	56.99	Good
2025-04-13 05:50:04	303907	771483	33.51	58.96	Good
2025-04-13 06:00:04	308179	747836	33.20	60.11	Good
2025-04-13 06:10:04	310561	1375544	68.66	55.98	Moderate
2025-04-13 06:20:04	309217	744914	29.90	55.59	Good
2025-04-13 06:30:04	304560	773619	36.73	58.20	Good
2025-04-13 06:40:04	304291	760904	34.85	57.12	Good
2025-04-13 06:50:04	303065	767513	35.48	59.99	Good
2025-04-13 07:00:04	303831	755578	27.27	55.85	Good
2025-04-13 07:10:04	308252	777671	31.56	55.65	Good
2025-04-13 07:20:04	310487	771141	29.76	58.63	Good
2025-04-13 07:30:04	308400	782774	33.38	58.04	Good
2025-04-13 11:24:53	354153	520966	31.14	57.11	Good
2025-04-13 11:34:53	352208	486563	33.38	57.99	Good
2025-04-13 11:44:53	350593	506152	30.00	55.50	Good
2025-04-13 11:54:53	358847	502239	34.42	58.82	Good
2025-04-13 12:04:53	354040	497247	31.44	57.15	Good
2025-04-13 12:14:53	355069	501273	30.54	56.93	Good
2025-04-13 12:24:53	353932	488907	35.66	60.86	Good
2025-04-13 12:34:53	351993	510061	29.61	56.05	Good
2025-04-13 12:44:53	355770	504643	30.51	55.33	Good
2025-04-13 12:54:53	353027	489085	30.63	55.90	Good
2025-04-13 13:04:53	354123	506714	34.70	57.75	Good
2025-04-13 13:14:53	358478	503579	36.57	57.83	Good
2025-04-13 13:24:53	352707	502775	35.17	57.29	Good
2025-04-13 13:34:53	358356	492168	30.53	56.94	Good
2025-04-13 13:44:53	357189	488381	37.61	59.80	Good
2025-04-13 13:54:53	355135	488113	29.26	56.49	Good
2025-04-13 14:04:53	355650	499374	30.00	57.78	Good
2025-04-13 14:14:53	356642	492940	33.81	59.56	Good
2025-04-13 15:09:50	463728	512301	22.40	52.10	Good
2025-04-13 15:19:50	467262	498250	22.16	53.88	Good
2025-04-13 15:29:50	465106	514408	28.22	56.78	Good
2025-04-13 15:39:50	463408	512363	27.78	56.07	Good
2025-04-13 15:49:50	466088	502216	26.27	56.54	Good
2025-04-13 15:59:50	467376	519834	27.74	56.09	Good
2025-04-13 16:09:50	462134	488028	23.20	55.65	Good
2025-04-13 16:19:50	467092	510227	23.54	52.88	Good
2025-04-13 16:29:50	466885	496053	28.19	55.25	Good
2025-04-13 16:39:50	471327	519538	21.14	54.85	Good
2025-04-13 16:49:50	465560	504616	26.28	54.02	Good
2025-04-13 16:59:50	468901	520012	26.77	56.54	Good
2025-04-13 17:09:50	468451	507096	28.13	54.31	Good
2025-04-13 17:19:50	464642	498569	23.04	55.45	Good
2025-04-13 17:29:50	469997	486946	22.39	55.51	Good
2025-04-13 17:39:50	465972	481720	20.32	54.22	Good
2025-04-13 17:49:50	465563	481704	24.95	53.30	Good
2025-04-13 17:59:50	464359	495296	24.25	53.77	Good
2025-04-13 18:09:50	464989	499474	29.82	56.48	Good
2025-04-13 18:19:50	467631	510302	26.43	55.16	Good
2025-04-13 18:29:50	463284	484369	27.54	54.32	Good
2025-04-13 18:39:50	468733	498023	28.25	56.06	Good
2025-04-13 18:49:50	462290	495917	29.62	57.11	Good
2025-04-13 18:59:50	465887	486957	27.36	56.08	Good
2025-04-13 19:09:50	465670	507626	25.58	56.87	Good
2025-04-13 19:19:50	462914	517858	29.79	57.79	Good
2025-04-13 19:29:50	470123	520249	22.98	52.34	Good
2025-04-13 20:28:25	723903	781427	36.38	61.03	Moderate
2025-04-13 20:38:25	731215	754296	40.08	60.72	Moderate
2025-04-13 20:48:25	724830	756942	33.04	56.74	Moderate
2025-04-13 20:58:25	727135	762226	33.03	57.43	Moderate
2025-04-13 21:08:25	721889	784454	35.43	59.93	Moderate
2025-04-13 21:18:25	729787	783960	33.45	58.14	Moderate
2025-04-13 21:28:25	729058	767023	36.61	58.31	Moderate
2025-04-13 21:38:25	724872	762423	33.00	58.93	Moderate
2025-04-13 21:48:25	726224	772320	40.11	62.52	Moderate
2025-04-13 21:58:25	729191	757692	41.76	62.30	Moderate
2025-04-13 22:08:25	726292	759782	35.31	59.03	Moderate
2025-04-13 22:18:25	722540	790373	33.39	59.08	Moderate
2025-04-13 22:28:25	728010	762223	36.04	60.34	Moderate
2025-04-13 22:38:25	723928	760576	38.95	59.29	Moderate
2025-04-13 22:48:25	724564	789427	35.95	60.77	Moderate
2025-04-13 22:58:25	731236	781536	41.19	62.30	Moderate
2025-04-13 23:08:25	723381	763063	36.51	59.98	Moderate
2025-04-13 23:18:25	728236	754620	36.45	60.71	Moderate
2025-04-13 23:28:25	725013	791296	33.61	58.76	Moderate
2025-04-13 23:38:25	723586	791153	34.57	60.69	Moderate
2025-04-13 23:48:25	728077	792903	40.74	62.49	Moderate
2025-04-13 23:58:25	728968	789069	40.67	62.65	Moderate
2025-04-14 00:08:25	724305	785053	36.70	59.90	Moderate
2025-04-14 00:18:25	723353	772662	41.71	61.09	Moderate
2025-04-14 00:28:25	726879	764792	35.45	57.25	Moderate
2025-04-14 00:38:25	722735	781518	35.54	59.37	Moderate
2025-04-14 00:48:25	728307	765149	36.21	60.60	Moderate
2025-04-14 00:58:25	723025	763647	41.58	62.13	Moderate
2025-04-14 01:08:25	725420	765274	34.90	57.55	Moderate
2025-04-14 01:18:25	727124	760666	34.43	58.68	Moderate
2025-04-14 03:56:15	569009	696831	30.71	55.38	Good
2025-04-14 04:06:15	567722	680964	33.86	60.22	Good
2025-04-14 04:16:15	574546	665362	27.09	56.42	Good
2025-04-14 04:26:15	569755	671648	32.79	58.42	Good
2025-04-14 04:36:15	575340	679329	29.66	58.11	Good
2025-04-14 04:46:15	565707	667346	27.62	57.06	Good
2025-04-14 04:56:15	572643	674317	32.77	58.04	Good
2025-04-14 05:06:15	573830	679411	30.03	58.18	Good
2025-04-14 05:16:15	570422	661304	32.11	56.95	Good
2025-04-14 05:26:15	573408	674338	26.08	57.22	Good
2025-04-14 08:46:55	522855	632359	31.68	58.83	Good
2025-04-14 08:56:55	531729	628264	35.86	60.94	Good
2025-04-14 09:06:55	522724	650093	32.07	59.20	Good
2025-04-14 09:16:55	531953	638251	32.32	57.08	Good
2025-04-14 09:26:55	524740	626470	35.16	59.86	Good
2025-04-14 09:36:55	529743	621895	36.72	61.05	Good
2025-04-14 09:46:55	527474	641064	37.04	59.23	Good
2025-04-14 09:56:55	531606	623924	28.83	55.83	Good
2025-04-14 10:06:55	529633	630409	32.50	59.08	Good
2025-04-14 10:16:55	523676	629191	32.56	56.41	Good
2025-04-14 10:26:55	526664	642385	32.00	57.59	Good
2025-04-14 10:36:55	527308	650084	30.05	57.75	Good
2025-04-14 10:46:55	531350	635863	28.66	57.59	Good
2025-04-14 10:56:55	527796	652100	35.48	58.26	Good
2025-04-14 11:06:55	526462	651571	34.74	59.65	Good
2025-04-14 11:16:55	529578	647201	29.72	55.04	Good
2025-04-14 11:26:55	525690	648298	33.34	59.37	Good
2025-04-14 13:18:54	688088	669675	25.43	54.44	Good
2025-04-14 13:28:54	685701	681095	33.55	57.47	Good
2025-04-14 13:38:54	684637	703659	30.54	58.44	Good
2025-04-14 13:48:54	679216	699301	32.52	58.26	Good
2025-04-14 13:58:54	682010	681480	27.73	54.66	Good
2025-04-14 14:08:54	682585	672685	26.94	56.47	Good
2025-04-14 14:18:54	679947	699799	32.17	58.09	Good
2025-04-14 14:28:54	686501	668223	26.06	56.29	Good
2025-04-14 14:38:54	683231	702946	27.66	56.83	Good
2025-04-14 14:48:54	679073	677315	30.24	56.94	Good
2025-04-14 14:58:54	684484	686912	27.50	55.60	Good
2025-04-14 15:08:54	683904	686192	30.01	58.24	Good
2025-04-14 15:18:54	682766	680791	26.03	55.34	Good
2025-04-14 15:28:54	680907	686927	32.27	58.83	Good
2025-04-14 15:38:54	684652	678597	29.55	56.67	Good
2025-04-14 15:48:54	684585	706388	32.72	59.92	Good
2025-04-14 15:58:54	685110	679861	24.37	55.50	Good
2025-04-14 16:08:54	686845	1296181	72.44	57.71	Moderate
2025-04-14 16:18:54	683652	696076	24.63	53.75	Good
2025-04-14 16:28:54	680807	673470	31.85	57.59	Good
2025-04-14 16:38:54	681242	678867	26.21	56.45	Good
2025-04-14 16:48:54	682027	679849	28.85	56.51	Good
2025-04-14 20:19:06	413527	670442	37.78	58.79	Good
2025-04-14 20:29:06	417678	661155	41.07	62.94	Good
2025-04-14 20:39:06	411688	682070	40.92	62.98	Good
2025-04-14 20:49:06	412286	660808	40.91	61.31	Good
2025-04-14 20:59:06	413300	662628	32.75	58.53	Good
2025-04-14 21:09:06	416738	678431	39.58	62.30	Good
2025-04-14 21:19:06	419315	692372	40.52	59.37	Good
2025-04-14 21:29:06	413073	686569	31.79	59.44	Good
2025-04-14 21:39:06	418899	676859	35.43	59.00	Good
2025-04-14 21:49:06	419558	697905	37.40	57.97	Good
2025-04-14 21:59:06	417641	686661	33.32	60.12	Good
2025-04-14 22:09:06	419081	668214	38.52	62.05	Good
2025-04-14 22:19:06	413553	690717	34.74	57.55	Good
2025-04-14 22:29:06	413628	682577	38.73	61.90	Good
2025-04-14 22:39:06	420694	678987	41.34	61.20	Good
2025-04-14 22:49:06	416141	672673	39.35	62.58	Good
2025-04-14 22:59:06	417265	680997	32.43	59.59	Good
2025-04-14 23:09:06	419669	690353	39.72	61.89	Good
2025-04-14 23:19:06	416435	669427	37.81	61.03	Good
2025-04-14 23:29:06	415331	678354	36.56	58.82	Good
2025-04-14 23:39:06	420544	679835	33.08	57.95	Good
2025-04-14 23:49:06	411666	668697	38.66	62.24	Good
2025-04-14 23:59:06	414929	679105	41.56	61.43	Good
2025-04-15 00:09:06	411926	687063	36.29	60.63	Good
2025-04-15 00:19:06	419086	691587	37.86	58.55	Good
2025-04-15 00:29:06	417902	668505	35.11	59.44	Good
2025-04-15 00:39:06	419619	672355	38.12	60.22	Good
2025-04-15 00:49:06	420320	660948	33.02	58.02	Good
2025-04-15 00:59:06	415472	680696	40.38	61.38	Good
2025-04-15 01:09:06	413672	698041	31.64	56.95	Good
2025-04-15 01:19:06	411620	683649	35.75	58.87	Good
hour_of_day	total_requests	time_period	traffic_status
14	871	Afternoon	Normal
16	851	Afternoon	Normal
13	799	Afternoon	Normal
15	786	Afternoon	Normal
17	756	Afternoon	Normal
12	597	Afternoon	Normal
9	596	Morning	Normal
10	560	Morning	Normal
18	556	Evening	Normal
11	545	Morning	Normal
8	531	Morning	Normal
19	529	Evening	Normal
20	467	Evening	Normal
7	435	Morning	Normal
21	415	Evening	Normal
22	366	Evening	Normal
6	350	Morning	Normal
5	308	Night	Normal
23	307	Evening	Normal
4	242	Night	Normal
3	206	Night	Normal
1	150	Night	Normal
0	143	Night	Normal
2	132	Night	Normal
Server_ID	Prod_Timestamp	Message
3	2025-04-15 04:19:50	NullPointerException in OrderService
2	2025-04-14 15:02:58	System crash: out of memory
2	2025-04-14 13:16:29	System crash: out of memory
3	2025-04-14 13:03:49	Unhandled exception in payment gateway
